Age,Cabin,Embarked,Fare,Name,Parch,PassengerId,Pclass,Sex,SibSp,Survived,Ticket,Age_meanimp,Age_medianimp,Title,Surname,Age_scal,Fare_scaled,Family_size,IsAlone
2.0,B102,0,0.0,"Fry, Mr. Richard",0,816,1,1,0,0.0,634,28.0,28.0,0,Fry,-0.11652321631629182,-0.6434642498641785,1,1
9.0,,0,2.0,"Heininen, Miss. Wendla Maria",0,817,3,0,0,0.0,635,23.0,23.0,1,Heininen,-0.5041107949194775,-0.4902404567566684,1,1
3.0,,1,3.0,"Mallet, Mr. Albert",1,818,2,1,1,0.0,636,31.0,31.0,0,Mallet,0.1160293308456196,0.07198355895713669,3,0
7.0,,0,0.0,"Holm, Mr. John Fredrik Alexander",0,819,3,1,0,0.0,637,43.0,43.0,0,Holm,1.0462395194932654,-0.5187584497956056,1,1
5.0,,0,6.0,"Skoog, Master. Karl Thorsten",2,820,3,1,3,0.0,62,10.0,10.0,2,Skoog,-1.5118384992877605,-0.10403916119546806,6,0
4.0,B69,0,10.0,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",1,821,1,0,1,1.0,435,52.0,52.0,1,Hays,1.7438971609789997,1.1642864953159084,3,0
2.0,,0,2.0,"Lulic, Mr. Nikola",0,822,3,1,0,1.0,638,27.0,27.0,0,Lulic,-0.19404073203692898,-0.4759814602371998,1,1
1.0,,0,0.0,"Reuchlin, Jonkheer. John George",0,823,1,1,0,0.0,639,38.0,38.0,3,Reuchlin,0.6586519408900796,-0.6434642498641785,1,1
2.0,E121,0,9.0,"Moor, Mrs. (Beila)",1,824,3,0,0,1.0,592,27.0,27.0,1,Moor,-0.19404073203692898,-0.40226969856876044,2,0
5.0,,0,3.0,"Panula, Master. Urho Abraham",1,825,3,1,4,0.0,49,2.0,2.0,2,Panula,-2.1319786250528576,0.12386310520891992,6,0
2.0,,2,0.0,"Flynn, Mr. John",0,826,3,1,0,0.0,640,28.0,28.0,0,Flynn,-0.11652321631629182,-0.5090913335112202,1,1
2.0,,0,1.0,"Lam, Mr. Len",0,827,3,1,0,0.0,72,28.0,28.0,0,Lam,-0.11652321631629182,0.4488386864945933,1,1
5.0,,1,3.0,"Mallet, Master. Andre",2,828,2,1,0,1.0,636,1.0,1.0,2,Mallet,-2.2094961407734948,0.07198355895713669,3,0
2.0,,2,11.0,"McCormack, Mr. Thomas Joseph",0,829,3,1,0,1.0,641,28.0,28.0,0,McCormack,-0.11652321631629182,-0.49362394745620336,1,1
4.0,B28,3,1.0,"Stone, Mrs. George Nelson (Martha Evelyn)",0,830,1,0,0,1.0,60,62.0,62.0,1,Stone,2.519072318185371,0.9032743556375001,1,1
5.0,,1,9.0,"Yasbeck, Mrs. Antoni (Selini Alexander)",0,831,3,0,1,1.0,505,15.0,15.0,1,Yasbeck,-1.1242509206845748,-0.3640033854686489,2,0
5.0,,0,7.0,"Richards, Master. George Sibley",1,832,2,1,1,1.0,348,0.83,0.83,2,Richards,-2.2226741184460033,-0.2809473891997225,3,0
2.0,,1,0.0,"Saad, Mr. Amin",0,833,3,1,0,0.0,642,28.0,28.0,0,Saad,-0.11652321631629182,-0.5036932157780193,1,1
9.0,,0,8.0,"Augustsson, Mr. Albert",0,834,3,1,0,0.0,643,23.0,23.0,0,Augustsson,-0.5041107949194775,-0.4916093204225374,1,1
6.0,,0,2.0,"Allum, Mr. Owen George",0,835,3,1,0,0.0,644,18.0,18.0,0,Allum,-0.8916983735226632,-0.4829901195433793,1,1
1.0,E49,1,10.0,"Compton, Miss. Sara Rebecca",1,836,1,0,1,1.0,645,39.0,39.0,1,Compton,0.7361694566107168,0.9643376623594495,3,0
0.0,,0,2.0,"Pasic, Mr. Jakob",0,837,3,1,0,0.0,646,21.0,21.0,0,Pasic,-0.6591458263607518,-0.4759814602371998,1,1
2.0,,0,2.0,"Sirota, Mr. Maurice",0,838,3,1,0,0.0,647,28.0,28.0,0,Sirota,-0.11652321631629182,-0.48782367768557205,1,1
3.0,,0,1.0,"Chip, Mr. Chang",0,839,3,1,0,1.0,72,32.0,32.0,0,Chip,0.19354684656625676,0.4488386864945933,1,1
2.0,C47,1,6.0,"Marechal, Mr. Pierre",0,840,1,1,0,1.0,648,28.0,28.0,0,Marechal,-0.11652321631629182,-0.06923754257168029,1,1
0.0,,0,2.0,"Alhomaki, Mr. Ilmari Rudolf",0,841,3,1,0,0.0,649,20.0,20.0,0,Alhomaki,-0.736663342081389,-0.4902404567566684,1,1
6.0,,0,5.0,"Mudd, Mr. Thomas Charles",0,842,2,1,0,0.0,606,16.0,16.0,0,Mudd,-1.0467334049639376,-0.44045480789208313,1,1
8.0,,1,6.0,"Serepeca, Miss. Augusta",0,843,1,0,0,1.0,241,30.0,30.0,1,Serepeca,0.03851181512498246,-0.04410304023227799,1,1
3.0,,1,0.0,"Lemberopolous, Mr. Peter L",0,844,3,1,0,0.0,650,34.5,34.5,0,Lemberopolous,0.3873406358678496,-0.5190001277027153,1,1
6.0,,0,2.0,"Culumovic, Mr. Jeso",0,845,3,1,0,0.0,651,17.0,17.0,0,Culumovic,-0.9692158892433004,-0.4759814602371998,1,1
7.0,,0,11.0,"Abbing, Mr. Anthony",0,846,3,1,0,0.0,652,42.0,42.0,0,Abbing,0.9687220037726282,-0.49749079396995755,1,1
2.0,,0,1.0,"Sage, Mr. Douglas Bullen",2,847,3,1,8,0.0,148,28.0,28.0,0,Sage,-0.11652321631629182,0.7012316252938433,11,0
3.0,,1,8.0,"Markoff, Mr. Marin",0,848,3,1,0,0.0,653,35.0,35.0,0,Markoff,0.4260993937281682,-0.4908050163476765,1,1
2.0,,0,3.0,"Harper, Rev. John",1,849,2,1,0,0.0,491,28.0,28.0,3,Harper,-0.11652321631629182,-0.005434575094736029,2,0
2.0,C92,1,10.0,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",0,850,1,0,1,1.0,383,28.0,28.0,1,Goldenberg,-0.11652321631629182,1.079297075790105,2,0
5.0,,0,6.0,"Andersson, Master. Sigvard Harald Elias",2,851,3,1,4,0.0,13,4.0,4.0,2,Andersson,-1.9769435936115833,-0.038786126275866,7,0
4.0,,0,11.0,"Svensson, Mr. Johan",0,852,3,1,0,0.0,654,74.0,74.0,0,Svensson,3.4492825068330166,-0.4931405916419841,1,1
5.0,,1,7.0,"Boulos, Miss. Nourelain",1,853,3,0,1,0.0,130,9.0,9.0,1,Boulos,-1.5893560150083976,-0.34869840696720983,3,0
6.0,D28,0,3.0,"Lines, Miss. Mary Conover",1,854,1,0,0,1.0,655,16.0,16.0,1,Lines,-1.0467334049639376,0.11830451334539824,2,0
7.0,,0,4.0,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",0,855,2,0,1,0.0,223,44.0,44.0,1,Carter,1.1237570352139026,-0.14077420307613292,2,0
6.0,,0,5.0,"Aks, Mrs. Sam (Leah Rosen)",1,856,3,0,0,1.0,656,18.0,18.0,1,Aks,-0.8916983735226632,-0.46268917534616977,2,0
7.0,,0,10.0,"Wick, Mrs. George Dennick (Mary Hitchcock)",1,857,1,0,1,1.0,283,45.0,45.0,1,Wick,1.2012745509345397,2.544106870781617,3,0
4.0,E17,0,6.0,"Daly, Mr. Peter Denis ",0,858,1,1,0,1.0,657,51.0,51.0,0,Daly,1.6663796452583626,-0.13014037516330884,1,1
9.0,,1,7.0,"Baclini, Mrs. Solomon (Latifa Qurban)",3,859,3,0,0,1.0,379,24.0,24.0,1,Baclini,-0.4265932791988404,-0.2711197987850163,4,0
2.0,,1,0.0,"Razi, Mr. Raihed",0,860,3,1,0,0.0,658,28.0,28.0,0,Razi,-0.11652321631629182,-0.5036932157780193,1,1
1.0,,0,9.0,"Hansen, Mr. Claus Peter",0,861,3,1,2,0.0,659,41.0,41.0,0,Hansen,0.891204488051991,-0.3706910965141868,3,0
0.0,,0,5.0,"Giles, Mr. Frederick Edward",0,862,2,1,1,0.0,660,21.0,21.0,0,Giles,-0.6591458263607518,-0.42112057532331215,2,0
7.0,D17,0,4.0,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",0,863,1,0,0,1.0,661,48.0,48.0,1,Swift,1.4338270980964511,-0.14214306674200186,1,1
2.0,,0,1.0,"Sage, Miss. Dorothy Edith ""Dolly""",2,864,3,0,8,0.0,148,28.0,28.0,1,Sage,-0.11652321631629182,0.7012316252938433,11,0
9.0,,0,9.0,"Gill, Mr. John William",0,865,2,1,0,0.0,662,24.0,24.0,0,Gill,-0.4265932791988404,-0.3921192264701557,1,1
7.0,,0,9.0,"Bystrom, Mrs. (Karolina)",0,866,2,0,0,1.0,663,42.0,42.0,1,Bystrom,0.9687220037726282,-0.3921192264701557,1,1
2.0,,1,9.0,"Duran y More, Miss. Asuncion",0,867,2,0,1,1.0,664,27.0,27.0,1,Duran y More,-0.19404073203692898,-0.3755246546563796,2,0
3.0,A24,0,3.0,"Roebling, Mr. Washington Augustus II",0,868,1,1,0,0.0,665,31.0,31.0,0,Roebling,0.1160293308456196,0.3328332910819674,1,1
2.0,,0,5.0,"van Melkebeke, Mr. Philemon",0,869,3,1,0,0.0,666,28.0,28.0,0,van Melkebeke,-0.11652321631629182,-0.4597890404608541,1,1
5.0,,0,5.0,"Johnson, Master. Harold Theodor",1,870,3,1,1,1.0,8,4.0,4.0,2,Johnson,-1.9769435936115833,-0.4282104384062805,3,0
2.0,,0,8.0,"Balkic, Mr. Cerin",0,871,3,1,0,0.0,667,26.0,26.0,0,Balkic,-0.2715582477575661,-0.4908050163476765,1,1
7.0,D35,0,3.0,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",1,872,1,0,1,1.0,222,47.0,47.0,1,Beckwith,1.356309582375814,0.37263087540152556,3,0
3.0,B51 B53 B55,0,0.0,"Carlsson, Mr. Frans Olof",0,873,1,1,0,0.0,668,33.0,33.0,0,Carlsson,0.2710643622868939,-0.5467930870203236,1,1
7.0,,0,5.0,"Vander Cruyssen, Mr. Victor",0,874,3,1,0,0.0,669,47.0,47.0,0,Vander Cruyssen,1.356309582375814,-0.4694561567452396,1,1
2.0,,1,4.0,"Abelson, Mrs. Samuel (Hannah Wizosky)",0,875,2,0,1,1.0,274,28.0,28.0,1,Abelson,-0.11652321631629182,-0.17944266821367488,2,0
5.0,,1,0.0,"Najib, Miss. Adele Kiamie ""Jane""",0,876,3,0,0,1.0,670,15.0,15.0,1,Najib,-1.1242509206845748,-0.5037744195548081,1,1
0.0,,0,5.0,"Gustafsson, Mr. Alfred Ossian",0,877,3,1,0,0.0,128,20.0,20.0,0,Gustafsson,-0.736663342081389,-0.4531032628385731,1,1
6.0,,0,8.0,"Petroff, Mr. Nedelio",0,878,3,1,0,0.0,671,19.0,19.0,0,Petroff,-0.8141808578020261,-0.4908050163476765,1,1
2.0,,0,8.0,"Laleff, Mr. Kristo",0,879,3,1,0,0.0,672,28.0,28.0,0,Laleff,-0.11652321631629182,-0.4908050163476765,1,1
4.0,C50,1,10.0,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",1,880,1,0,0,1.0,276,56.0,56.0,1,Potter,2.053967223861548,0.9643376623594495,2,0
9.0,,0,4.0,"Shelley, Mrs. William (Imanita Parrish Hall)",1,881,2,0,0,1.0,232,25.0,25.0,1,Shelley,-0.34907576347820324,-0.14077420307613292,2,0
3.0,,0,8.0,"Markun, Mr. Johann",0,882,3,1,0,0.0,673,33.0,33.0,0,Markun,0.2710643622868939,-0.4908050163476765,1,1
0.0,,0,5.0,"Dahlberg, Miss. Gerda Ulrika",0,883,3,0,0,0.0,674,22.0,22.0,1,Dahlberg,-0.5816283106401147,-0.44013192620818464,1,1
2.0,,0,5.0,"Banfield, Mr. Frederick James",0,884,2,1,0,0.0,675,28.0,28.0,0,Banfield,-0.11652321631629182,-0.44045480789208313,1,1
9.0,,0,0.0,"Sutehall, Mr. Henry Jr",0,885,3,1,0,0.0,676,25.0,25.0,0,Sutehall,-0.34907576347820324,-0.507157910254343,1,1
1.0,,2,6.0,"Rice, Mrs. William (Margaret Norton)",5,886,3,0,0,0.0,16,39.0,39.0,1,Rice,0.7361694566107168,-0.08035472629872359,6,0
2.0,,0,9.0,"Montvila, Rev. Juozas",0,887,2,1,0,0.0,677,27.0,27.0,3,Montvila,-0.19404073203692898,-0.3921192264701557,1,1
6.0,B42,0,6.0,"Graham, Miss. Margaret Edith",0,888,1,0,0,1.0,678,19.0,19.0,1,Graham,-0.8141808578020261,-0.06343727280104898,1,1
2.0,,0,4.0,"Johnston, Miss. Catherine Helen ""Carrie""",2,889,3,0,1,0.0,614,28.0,28.0,1,Johnston,-0.11652321631629182,-0.19007649612649893,4,0
2.0,C148,1,6.0,"Behr, Mr. Karl Howell",0,890,1,1,0,1.0,679,26.0,26.0,0,Behr,-0.2715582477575661,-0.06343727280104898,1,1
3.0,,2,11.0,"Dooley, Mr. Patrick",0,891,3,1,0,0.0,680,32.0,32.0,0,Dooley,0.19354684656625676,-0.49362394745620336,1,1
3.0,,2,8.0,"Kelly, Mr. James",0,892,3,1,0,,681,34.5,34.5,0,Kelly,0.3873406358678496,-0.4920926762367567,1,1
7.0,,0,0.0,"Wilkes, Mrs. James (Ellen Needs)",0,893,3,0,1,,682,47.0,47.0,1,Wilkes,1.356309582375814,-0.5081246218827816,2,0
4.0,,2,5.0,"Myles, Mr. Thomas Francis",0,894,2,1,0,,683,62.0,62.0,0,Myles,2.519072318185371,-0.4561638718542096,1,1
2.0,,0,2.0,"Wirz, Mr. Albert",0,895,3,1,0,,684,27.0,27.0,0,Wirz,-0.19404073203692898,-0.4759814602371998,1,1
0.0,,0,9.0,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",1,896,3,0,1,,405,22.0,22.0,1,Hirvonen,-0.5816283106401147,-0.40589486717540496,3,0
5.0,,0,5.0,"Svensson, Mr. Johan Cervin",0,897,3,1,0,,685,14.0,14.0,0,Svensson,-1.201768436405212,-0.4651059544172661,1,1
8.0,,2,11.0,"Connolly, Miss. Kate",0,898,3,0,0,,686,30.0,30.0,1,Connolly,0.03851181512498246,-0.49595952275051086,1,1
2.0,,0,6.0,"Caldwell, Mr. Albert Francis",1,899,2,1,1,,76,26.0,26.0,0,Caldwell,-0.2715582477575661,-0.08277150536981996,3,0
6.0,,1,0.0,"Abrahim, Mrs. Joseph (Sophie Halaut Easu)",0,900,3,0,0,,687,18.0,18.0,1,Abrahim,-0.8916983735226632,-0.5036932157780193,1,1
0.0,,0,4.0,"Davies, Mr. John Samuel",0,901,3,1,2,,467,21.0,21.0,0,Davies,-0.6591458263607518,-0.17654253332835926,3,0
2.0,,0,8.0,"Ilieff, Mr. Ylio",0,902,3,1,0,,688,28.0,28.0,0,Ilieff,-0.11652321631629182,-0.4908050163476765,1,1
7.0,,0,4.0,"Jones, Mr. Charles Cresson",0,903,1,1,0,,689,46.0,46.0,0,Jones,1.2787920666551769,-0.14077420307613292,1,1
9.0,B45,0,1.0,"Snyder, Mrs. John Pillsbury (Nelle Stevenson)",0,904,1,0,1,,690,23.0,23.0,1,Snyder,-0.5041107949194775,0.9470992606011334,2,0
4.0,,0,4.0,"Howard, Mr. Benjamin",0,905,2,1,1,,691,63.0,63.0,0,Howard,2.596589833906008,-0.14077420307613292,2,0
7.0,E31,0,1.0,"Chaffee, Mrs. Herbert Fuller (Carrie Constance Toogood)",0,906,1,0,1,,89,47.0,47.0,1,Chaffee,1.356309582375814,0.5393074275303864,2,0
9.0,,1,6.0,"del Carlo, Mrs. Sebastiano (Argenia Genovesi)",0,907,2,0,1,,312,24.0,24.0,1,del Carlo,-0.4265932791988404,-0.10750385567179178,2,0
3.0,,2,9.0,"Keane, Mr. Daniel",0,908,2,1,0,,692,35.0,35.0,0,Keane,0.4260993937281682,-0.40468647763985677,1,1
0.0,,1,0.0,"Assaf, Mr. Gerios",0,909,3,1,0,,693,21.0,21.0,0,Assaf,-0.6591458263607518,-0.5037744195548081,1,1
2.0,,0,2.0,"Ilmakangas, Miss. Ida Livija",0,910,3,0,1,,694,27.0,27.0,1,Ilmakangas,-0.19404073203692898,-0.4902404567566684,2,0
7.0,,1,0.0,"Assaf Khalil, Mrs. Mariana (Miriam"")""",0,911,3,0,0,,695,45.0,45.0,1,Assaf Khalil,1.2012745509345397,-0.5037744195548081,1,1
4.0,,1,1.0,"Rothschild, Mr. Martin",0,912,1,1,1,,429,55.0,55.0,0,Rothschild,1.9764497081409111,0.5049891647208179,2,0
5.0,,0,0.0,"Olsen, Master. Artur Karl",1,913,3,1,0,,696,9.0,9.0,2,Olsen,-1.5893560150083976,-0.5821592652351194,2,0
2.0,,0,3.0,"Flegenheim, Mrs. Alfred (Antoinette)",0,914,1,0,0,,697,28.0,28.0,1,Flegenheim,-0.11652321631629182,-0.0308919591180368,1,1
0.0,,1,1.0,"Williams, Mr. Richard Norris II",1,915,1,1,0,,144,21.0,21.0,0,Williams,-0.6591458263607518,0.5432554778209294,2,0
7.0,B57 B59 B63 B66,1,10.0,"Ryerson, Mrs. Arthur Larned (Emily Maria Borie)",3,916,1,0,1,,277,48.0,48.0,1,Ryerson,1.4338270980964511,4.429355020367108,5,0
7.0,,0,7.0,"Robins, Mr. Alexander A",0,917,3,1,1,,123,50.0,50.0,0,Robins,1.5888621295377254,-0.3631178776169992,2,0
0.0,B36,1,1.0,"Ostby, Miss. Helene Ragnhild",1,918,1,0,0,,53,22.0,22.0,1,Ostby,-0.5816283106401147,0.554856017362192,2,0
9.0,,1,0.0,"Daher, Mr. Shedid",0,919,3,1,0,,698,22.5,22.5,0,Daher,-0.5428695527797961,-0.5037744195548081,1,1
1.0,A21,0,6.0,"Brady, Mr. John Bertram",0,920,1,1,0,,699,41.0,41.0,0,Brady,0.891204488051991,-0.05377015651666348,1,1
2.0,,1,4.0,"Samaan, Mr. Elias",0,921,3,1,2,,47,28.0,28.0,0,Samaan,-0.11652321631629182,-0.22431355515927853,3,0
7.0,,0,4.0,"Louch, Mr. Charles Alexander",0,922,2,1,1,,369,50.0,50.0,0,Louch,1.5888621295377254,-0.14077420307613292,2,0
9.0,,0,3.0,"Jefferys, Mr. Clifford Thomas",0,923,2,1,2,,700,24.0,24.0,0,Jefferys,-0.4265932791988404,-0.0344359239478925,3,0
3.0,,0,7.0,"Dean, Mrs. Bertram (Eva Georgetta Light)",2,924,3,0,1,,90,33.0,33.0,1,Dean,0.2710643622868939,-0.2456624147617155,4,0
2.0,,0,4.0,"Johnston, Mrs. Andrew G (Elizabeth Lily"" Watson)""",2,925,3,0,1,,614,28.0,28.0,1,Johnston,-0.11652321631629182,-0.19007649612649893,4,0
8.0,C78,1,1.0,"Mock, Mr. Philipp Edmund",0,926,1,1,1,,701,30.0,30.0,0,Mock,0.03851181512498246,0.47308768098234577,2,0
6.0,,1,0.0,"Katavelas, Mr. Vassilios (Catavelas Vassilios"")""",0,927,3,1,0,,702,18.5,18.5,0,Katavelas,-0.8529396156623447,-0.5036932157780193,1,1
2.0,,0,2.0,"Roth, Miss. Sarah A",0,928,3,0,0,,703,28.0,28.0,1,Roth,-0.11652321631629182,-0.48782367768557205,1,1
0.0,,0,2.0,"Cacic, Miss. Manda",0,929,3,0,0,,704,21.0,21.0,1,Cacic,-0.6591458263607518,-0.4759814602371998,1,1
9.0,,0,5.0,"Sap, Mr. Julius",0,930,3,1,0,,705,25.0,25.0,0,Sap,-0.34907576347820324,-0.4597890404608541,1,1
2.0,,0,1.0,"Hee, Mr. Ling",0,931,3,1,0,,72,28.0,28.0,0,Hee,-0.11652321631629182,0.4488386864945933,1,1
1.0,,1,9.0,"Karun, Mr. Franz",1,932,3,1,0,,552,39.0,39.0,0,Karun,0.7361694566107168,-0.3840626517587488,2,0
2.0,D34,0,6.0,"Franklin, Mr. Thomas Parham",0,933,1,1,0,,706,28.0,28.0,0,Franklin,-0.11652321631629182,-0.13014037516330884,1,1
1.0,,0,8.0,"Goldsmith, Mr. Nathan",0,934,3,1,0,,707,41.0,41.0,0,Goldsmith,0.891204488051991,-0.49169052419932624,1,1
8.0,,0,9.0,"Corbett, Mrs. Walter H (Irene Colvin)",0,935,2,0,0,,708,30.0,30.0,1,Corbett,0.03851181512498246,-0.3921192264701557,1,1
7.0,D19,0,3.0,"Kimball, Mrs. Edwin Nelson Jr (Gertrude Parsons)",0,936,1,0,1,,506,45.0,45.0,1,Kimball,1.2012745509345397,0.37263087540152556,2,0
9.0,,0,2.0,"Peltomaki, Mr. Nikolai Johannes",0,937,3,1,0,,709,25.0,25.0,0,Peltomaki,-0.34907576347820324,-0.4902404567566684,1,1
7.0,A9,1,6.0,"Chevre, Mr. Paul Romaine",0,938,1,1,0,,710,45.0,45.0,0,Chevre,1.2012745509345397,-0.06923754257168029,1,1
2.0,,2,11.0,"Shaughnessy, Mr. Patrick",0,939,3,1,0,,711,28.0,28.0,0,Shaughnessy,-0.11652321631629182,-0.49362394745620336,1,1
4.0,D15,1,1.0,"Bucknell, Mrs. William Robert (Emma Eliza Ward)",0,940,1,0,0,,196,60.0,60.0,1,Bucknell,2.3640372867440966,0.8315772210027268,1,1
1.0,,0,7.0,"Coutts, Mrs. William (Winnie Minnie"" Treanor)""",2,941,3,0,0,,302,36.0,36.0,1,Coutts,0.5036169094488053,-0.33604995202071986,3,0
9.0,C31,0,1.0,"Smith, Mr. Lucien Philip",0,942,1,1,1,,712,24.0,24.0,0,Smith,-0.4265932791988404,0.5165897042620805,2,0
2.0,,1,7.0,"Pulbaum, Mr. Franz",0,943,2,1,0,,713,27.0,27.0,0,Pulbaum,-0.19404073203692898,-0.3528069313880736,1,1
0.0,,0,4.0,"Hocking, Miss. Ellen Nellie""""",1,944,2,0,2,,608,20.0,20.0,1,Hocking,-0.736663342081389,-0.19877690078244586,4,0
2.0,C23 C25 C27,0,10.0,"Fortune, Miss. Ethel Flora",2,945,1,0,3,,26,28.0,28.0,1,Fortune,-0.11652321631629182,4.44143891572259,6,0
2.0,,1,7.0,"Mangiavacchi, Mr. Serafino Emilio",0,946,2,1,0,,714,28.0,28.0,0,Mangiavacchi,-0.11652321631629182,-0.34225237382878154,1,1
5.0,,2,6.0,"Rice, Master. Albert",1,947,3,1,4,,16,10.0,10.0,2,Rice,-1.5118384992877605,-0.08035472629872359,6,0
3.0,,0,8.0,"Cor, Mr. Bartol",0,948,3,1,0,,715,35.0,35.0,0,Cor,0.4260993937281682,-0.4908050163476765,1,1
9.0,F G63,0,11.0,"Abelseth, Mr. Olaus Jorgensen",0,949,3,1,0,,716,25.0,25.0,0,Abelseth,-0.34907576347820324,-0.4955573707130805,1,1
2.0,,0,7.0,"Davison, Mr. Thomas Henry",0,950,3,1,1,,301,28.0,28.0,0,Davison,-0.11652321631629182,-0.3321831055069656,2,0
1.0,B61,1,10.0,"Chaudanson, Miss. Victorine",0,951,1,0,0,,277,36.0,36.0,1,Chaudanson,0.5036169094488053,4.429355020367108,1,1
6.0,,0,8.0,"Dika, Mr. Mirko",0,952,3,1,0,,717,17.0,17.0,0,Dika,-0.9692158892433004,-0.4908050163476765,1,1
3.0,,0,9.0,"McCrae, Mr. Arthur Gordon",0,953,2,1,0,,718,32.0,32.0,0,McCrae,0.19354684656625676,-0.3824521101857702,1,1
6.0,,0,11.0,"Bjorklund, Mr. Ernst Herbert",0,954,3,1,0,,719,18.0,18.0,0,Bjorklund,-0.8916983735226632,-0.49362394745620336,1,1
0.0,,2,11.0,"Bradley, Miss. Bridget Delia",0,955,3,0,0,,720,22.0,22.0,1,Bradley,-0.5816283106401147,-0.49410730327042257,1,1
5.0,B57 B59 B63 B66,1,10.0,"Ryerson, Master. John Borie",2,956,1,1,2,,277,13.0,13.0,2,Ryerson,-1.279285952125849,4.429355020367108,5,0
2.0,,0,4.0,"Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller)",0,957,2,0,0,,721,28.0,28.0,1,Corey,-0.11652321631629182,-0.23744536591998783,1,1
6.0,,2,8.0,"Burns, Miss. Mary Delia",0,958,3,0,0,,722,18.0,18.0,1,Burns,-0.8916983735226632,-0.4911259646083181,1,1
7.0,,0,3.0,"Moore, Mr. Clarence Bloomfield",0,959,1,1,0,,494,47.0,47.0,0,Moore,1.356309582375814,0.17630721105171118,1,1
3.0,C53,1,6.0,"Tucker, Mr. Gilbert Milligan Jr",0,960,1,1,0,,723,31.0,31.0,0,Tucker,0.1160293308456196,-0.09171358793287651,1,1
4.0,C23 C25 C27,0,10.0,"Fortune, Mrs. Mark (Mary McDougald)",4,961,1,0,1,,26,60.0,60.0,1,Fortune,2.3640372867440966,4.44143891572259,6,0
9.0,,2,11.0,"Mulvihill, Miss. Bertha E",0,962,3,0,0,,724,24.0,24.0,1,Mulvihill,-0.4265932791988404,-0.49362394745620336,1,1
0.0,,0,8.0,"Minkoff, Mr. Lazar",0,963,3,1,0,,725,21.0,21.0,0,Minkoff,-0.6591458263607518,-0.4908050163476765,1,1
8.0,,0,2.0,"Nieminen, Miss. Manta Josefina",0,964,3,0,0,,726,29.0,29.0,1,Nieminen,-0.03900570059565468,-0.4902404567566684,1,1
8.0,D43,1,6.0,"Ovies y Rodriguez, Mr. Servando",0,965,1,1,0,,727,28.5,28.5,0,Ovies y Rodriguez,-0.07776445845597325,-0.10750385567179178,1,1
3.0,C130,1,10.0,"Geiger, Miss. Amalie",0,966,1,0,0,,324,35.0,35.0,1,Geiger,0.4260993937281682,3.4457259384308845,1,1
3.0,C132,1,10.0,"Keeping, Mr. Edwin",0,967,1,1,0,,324,32.5,32.5,0,Keeping,0.23230560442657533,3.4457259384308845,1,1
2.0,,0,2.0,"Miles, Mr. Frank",0,968,3,1,0,,728,28.0,28.0,0,Miles,-0.11652321631629182,-0.48782367768557205,1,1
4.0,C101,0,4.0,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)",0,969,1,0,2,,729,55.0,55.0,1,Cornell,1.9764497081409111,-0.14657447284676423,3,0
8.0,,0,9.0,"Aldworth, Mr. Charles Augustus",0,970,2,1,0,,730,30.0,30.0,0,Aldworth,0.03851181512498246,-0.3921192264701557,1,1
9.0,,2,11.0,"Doyle, Miss. Elizabeth",0,971,3,0,0,,731,24.0,24.0,1,Doyle,-0.4265932791988404,-0.49362394745620336,1,1
5.0,,1,7.0,"Boulos, Master. Akar",1,972,3,1,1,,130,6.0,6.0,2,Boulos,-1.821908562170309,-0.34869840696720983,3,0
4.0,C55 C57,0,10.0,"Straus, Mr. Isidor",0,973,1,1,1,,441,67.0,67.0,0,Straus,2.9066598967885566,3.644466381851795,2,0
7.0,,0,4.0,"Case, Mr. Howard Brown",0,974,1,1,0,,732,49.0,49.0,0,Case,1.5113446138170883,-0.14077420307613292,1,1
2.0,,0,8.0,"Demetri, Mr. Marinko",0,975,3,1,0,,733,28.0,28.0,0,Demetri,-0.11652321631629182,-0.4908050163476765,1,1
2.0,,2,5.0,"Lamb, Mr. John Joseph",0,976,2,1,0,,734,28.0,28.0,0,Lamb,-0.11652321631629182,-0.4364274872480081,1,1
2.0,,1,9.0,"Khalil, Mr. Betros",0,977,3,1,1,,735,28.0,28.0,0,Khalil,-0.11652321631629182,-0.3640033854686489,2,0
2.0,,2,8.0,"Barry, Miss. Julia",0,978,3,0,0,,736,27.0,27.0,1,Barry,-0.19404073203692898,-0.4911259646083181,1,1
6.0,,0,2.0,"Badman, Miss. Emily Louisa",0,979,3,0,0,,737,18.0,18.0,1,Badman,-0.8916983735226632,-0.48782367768557205,1,1
2.0,,2,11.0,"O'Donoghue, Ms. Bridget",0,980,3,0,0,,738,28.0,28.0,1,O'Donoghue,-0.11652321631629182,-0.49362394745620336,1,1
5.0,,0,4.0,"Wells, Master. Ralph Lester",1,981,2,1,1,,591,2.0,2.0,2,Wells,-2.1319786250528576,-0.19877690078244586,3,0
